date,time,speedKPH,rpm,batteryVoltage,batteryPercentage,windSpeed,temp
"06 Feb, 2025",01:39 PM,40,3000,339.79,99,19,36.3
"06 Feb, 2025",01:39 PM,40,3000,339.91,99,19,36.2
"06 Feb, 2025",01:39 PM,40,3000,340.11,99,19,36.3
"06 Feb, 2025",01:39 PM,40,3000,340.03,99,20,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.84,99,20,36.4
"06 Feb, 2025",01:40 PM,40,3000,340.11,99,20,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.8,99,20,36.5
"06 Feb, 2025",01:40 PM,40,3000,340.02,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,339.88,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,340.08,99,19,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.83,99,19,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.98,99,20,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.9,99,20,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.98,99,20,36.3
"06 Feb, 2025",01:40 PM,40,3000,340.06,99,20,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.93,99,20,36.5
"06 Feb, 2025",01:40 PM,40,3000,340.03,99,21,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.79,99,20,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.72,99,20,36.4
"06 Feb, 2025",01:40 PM,40,3000,340.01,99,20,36.2
"06 Feb, 2025",01:40 PM,40,3000,339.81,99,20,36.1
"06 Feb, 2025",01:40 PM,40,3000,340.03,99,20,36.2
"06 Feb, 2025",01:40 PM,40,3000,339.86,99,20,36.3
"06 Feb, 2025",01:40 PM,40,3000,339.78,99,20,36.3
"06 Feb, 2025",01:40 PM,40,3000,339.77,99,19,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.87,99,19,36.3
"06 Feb, 2025",01:40 PM,40,3000,339.91,99,19,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.95,99,18,36.5
"06 Feb, 2025",01:40 PM,40,3000,340.11,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,339.81,99,19,36.8
"06 Feb, 2025",01:40 PM,40,3000,339.97,99,18,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.85,99,18,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.82,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,340.0,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.99,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,340.04,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,340.08,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,340.04,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.72,99,19,36.4
"06 Feb, 2025",01:40 PM,40,3000,340.06,99,18,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.93,99,18,36.5
"06 Feb, 2025",01:40 PM,40,3000,340.02,99,18,36.6
"06 Feb, 2025",01:40 PM,40,3000,340.02,99,18,36.5
"06 Feb, 2025",01:40 PM,40,3000,340.03,99,17,36.3
"06 Feb, 2025",01:40 PM,40,3000,340.09,99,18,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.8,99,18,36.2
"06 Feb, 2025",01:40 PM,40,3000,339.92,99,18,36.3
"06 Feb, 2025",01:40 PM,40,3000,340.0,99,18,36.3
"06 Feb, 2025",01:40 PM,40,3000,339.9,99,19,36.4
"06 Feb, 2025",01:40 PM,40,3000,340.04,99,19,36.4
"06 Feb, 2025",01:40 PM,40,3000,339.73,99,19,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.77,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.75,99,18,36.4
"06 Feb, 2025",01:40 PM,40,3000,340.01,99,19,36.6
"06 Feb, 2025",01:40 PM,40,3000,339.97,99,19,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.91,99,19,36.5
"06 Feb, 2025",01:40 PM,40,3000,339.81,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,340.06,99,20,36.7
"06 Feb, 2025",01:40 PM,40,3000,340.04,99,20,36.7
"06 Feb, 2025",01:40 PM,40,3000,339.92,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,340.06,99,19,36.8
"06 Feb, 2025",01:40 PM,40,3000,339.84,99,19,36.7
"06 Feb, 2025",01:40 PM,40,3000,339.96,99,19,36.9
"06 Feb, 2025",01:40 PM,40,3000,339.98,99,19,37.0
"06 Feb, 2025",01:41 PM,40,3000,339.91,99,19,37.1
"06 Feb, 2025",01:41 PM,40,3000,339.93,99,19,37.3
"06 Feb, 2025",01:41 PM,40,3000,339.95,99,18,37.4
"06 Feb, 2025",01:41 PM,40,3000,339.81,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.95,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.98,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,340.07,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,340.08,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.82,99,18,37.4
"06 Feb, 2025",01:41 PM,40,3000,339.79,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.95,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.86,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.83,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,340.07,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.76,99,17,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.94,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.76,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.91,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,339.8,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,339.73,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,339.95,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,340.01,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,339.88,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.81,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.73,99,19,37.8
"06 Feb, 2025",01:41 PM,40,3000,340.11,99,19,38.0
"06 Feb, 2025",01:41 PM,40,3000,339.91,99,18,37.9
"06 Feb, 2025",01:41 PM,40,3000,340.01,99,18,38.1
"06 Feb, 2025",01:41 PM,40,3000,340.09,99,18,37.9
"06 Feb, 2025",01:41 PM,40,3000,339.91,99,18,37.9
"06 Feb, 2025",01:41 PM,40,3000,340.04,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.75,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.75,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.85,99,18,37.6
"06 Feb, 2025",01:41 PM,40,3000,339.77,99,18,37.7
"06 Feb, 2025",01:41 PM,40,3000,339.8,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,339.85,99,18,37.8
"06 Feb, 2025",01:41 PM,40,3000,340.03,99,19,38.0
"06 Feb, 2025",01:41 PM,40,3000,339.82,99,19,37.9
"06 Feb, 2025",01:41 PM,40,3000,339.86,99,19,38.1
"06 Feb, 2025",01:41 PM,40,3000,339.83,99,19,38.3
"06 Feb, 2025",01:41 PM,40,3000,339.98,99,18,38.2
"06 Feb, 2025",01:41 PM,40,3000,340.1,99,19,38.3
"06 Feb, 2025",01:41 PM,40,3000,340.08,99,18,38.4
"06 Feb, 2025",01:41 PM,40,3000,340.05,99,19,38.3
"06 Feb, 2025",01:41 PM,40,3000,339.95,99,19,38.2
"06 Feb, 2025",01:41 PM,40,3000,339.93,99,19,38.1
"06 Feb, 2025",01:41 PM,40,3000,339.93,99,19,38.1
"06 Feb, 2025",01:41 PM,40,3000,339.89,99,19,38.1
"06 Feb, 2025",01:41 PM,40,3000,339.74,99,19,38.2
"06 Feb, 2025",01:41 PM,40,3000,339.87,99,19,38.1
"06 Feb, 2025",01:41 PM,40,3000,339.86,99,19,38.3
"06 Feb, 2025",01:41 PM,40,3000,340.04,99,19,38.3
"06 Feb, 2025",01:41 PM,40,3000,339.96,99,19,38.4
"06 Feb, 2025",01:41 PM,40,3000,339.75,99,19,38.6
"06 Feb, 2025",01:41 PM,40,3000,339.93,99,19,38.4
"06 Feb, 2025",01:41 PM,40,3000,339.73,99,20,38.2
"06 Feb, 2025",01:41 PM,40,3000,339.73,99,19,38.2
"06 Feb, 2025",01:41 PM,40,3000,339.74,99,20,38.3
"06 Feb, 2025",01:41 PM,40,3000,339.86,99,20,38.5
"06 Feb, 2025",01:42 PM,40,3000,339.77,99,20,38.4
"06 Feb, 2025",01:42 PM,40,3000,340.06,99,20,38.3
"06 Feb, 2025",01:42 PM,40,3000,340.07,99,20,38.4
"06 Feb, 2025",01:42 PM,40,3000,340.05,99,20,38.3
"06 Feb, 2025",01:42 PM,40,3000,339.88,99,20,38.5
"06 Feb, 2025",01:42 PM,40,3000,339.76,99,20,38.6
"06 Feb, 2025",01:42 PM,40,3000,339.95,99,21,38.5
"06 Feb, 2025",01:42 PM,40,3000,339.92,99,21,38.5
"06 Feb, 2025",01:42 PM,40,3000,339.95,99,21,38.4
"06 Feb, 2025",01:42 PM,40,3000,340.08,99,21,38.5
"06 Feb, 2025",01:42 PM,40,3000,340.0,99,21,38.4
"06 Feb, 2025",01:42 PM,40,3000,339.74,99,21,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.9,99,21,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.88,99,21,38.3
"06 Feb, 2025",01:42 PM,40,3000,340.03,99,21,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.93,99,21,38.3
"06 Feb, 2025",01:42 PM,40,3000,339.86,99,21,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.84,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,340.02,99,22,38.3
"06 Feb, 2025",01:42 PM,40,3000,339.84,99,22,38.3
"06 Feb, 2025",01:42 PM,40,3000,340.07,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,339.99,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,339.79,99,22,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.91,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,339.91,99,22,38.2
"06 Feb, 2025",01:42 PM,40,3000,339.98,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,339.82,99,22,38.1
"06 Feb, 2025",01:42 PM,40,3000,340.08,99,21,38.0
"06 Feb, 2025",01:42 PM,40,3000,339.98,99,21,37.9
"06 Feb, 2025",01:42 PM,40,3000,340.0,99,21,37.8
"06 Feb, 2025",01:42 PM,40,3000,339.78,99,21,37.9
"06 Feb, 2025",01:42 PM,40,3000,339.75,99,21,37.8
"06 Feb, 2025",01:42 PM,40,3000,339.73,99,21,37.7
"06 Feb, 2025",01:42 PM,40,3000,339.98,99,21,37.5
"06 Feb, 2025",01:42 PM,40,3000,339.94,99,21,37.4
"06 Feb, 2025",01:42 PM,40,3000,339.75,99,21,37.4
"06 Feb, 2025",01:42 PM,40,3000,340.03,99,21,37.4
"06 Feb, 2025",01:42 PM,40,3000,339.77,99,21,37.5
"06 Feb, 2025",01:42 PM,40,3000,339.74,99,20,37.6
"06 Feb, 2025",01:42 PM,40,3000,339.91,99,21,37.4
"06 Feb, 2025",01:42 PM,40,3000,339.83,99,21,37.3
"06 Feb, 2025",01:42 PM,40,3000,339.71,99,20,37.5
"06 Feb, 2025",01:42 PM,40,3000,339.73,99,20,37.6
"06 Feb, 2025",01:42 PM,40,3000,339.75,99,20,37.5
"06 Feb, 2025",01:42 PM,40,3000,339.91,99,20,37.5
"06 Feb, 2025",01:42 PM,40,3000,339.81,99,21,37.4
"06 Feb, 2025",01:42 PM,40,3000,339.85,99,21,37.3
"06 Feb, 2025",01:42 PM,40,3000,340.02,99,21,37.2
"06 Feb, 2025",01:42 PM,40,3000,339.83,99,20,37.2
"06 Feb, 2025",01:42 PM,40,3000,340.01,99,21,37.2
"06 Feb, 2025",01:42 PM,40,3000,339.85,99,21,37.2
"06 Feb, 2025",01:42 PM,40,3000,340.09,99,20,37.1
"06 Feb, 2025",01:42 PM,40,3000,339.99,99,21,36.9
"06 Feb, 2025",01:42 PM,40,3000,340.03,99,20,36.8
"06 Feb, 2025",01:42 PM,40,3000,339.76,99,21,36.6
"06 Feb, 2025",01:42 PM,40,3000,340.03,99,20,36.6
"06 Feb, 2025",01:42 PM,40,3000,339.98,99,20,36.6
"06 Feb, 2025",01:42 PM,40,3000,339.93,99,20,36.6
"06 Feb, 2025",01:42 PM,40,3000,340.07,99,20,36.7
"06 Feb, 2025",01:42 PM,40,3000,339.94,99,20,36.5
"06 Feb, 2025",01:43 PM,40,3000,340.08,99,19,36.5
"06 Feb, 2025",01:43 PM,40,3000,340.03,99,19,36.5
"06 Feb, 2025",01:43 PM,40,3000,339.92,99,19,36.4
"06 Feb, 2025",01:43 PM,40,3000,339.89,99,19,36.5
"06 Feb, 2025",01:43 PM,40,3000,339.92,99,19,36.7
"06 Feb, 2025",01:43 PM,40,3000,339.86,99,19,36.7
"06 Feb, 2025",01:43 PM,40,3000,339.93,99,19,36.6
"06 Feb, 2025",01:43 PM,40,3000,340.03,99,19,36.7
"06 Feb, 2025",01:43 PM,40,3000,340.05,99,19,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.98,99,19,37.0
"06 Feb, 2025",01:43 PM,40,3000,339.73,99,19,37.0
"06 Feb, 2025",01:43 PM,40,3000,340.0,99,20,37.0
"06 Feb, 2025",01:43 PM,40,3000,340.09,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,339.74,99,20,37.2
"06 Feb, 2025",01:43 PM,40,3000,339.88,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,339.98,99,21,37.2
"06 Feb, 2025",01:43 PM,40,3000,339.96,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,339.98,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,339.75,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,340.01,99,19,37.0
"06 Feb, 2025",01:43 PM,40,3000,339.88,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,340.02,99,19,37.0
"06 Feb, 2025",01:43 PM,40,3000,339.96,99,19,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.71,99,19,37.0
"06 Feb, 2025",01:43 PM,40,3000,339.93,99,19,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.98,99,19,36.7
"06 Feb, 2025",01:43 PM,40,3000,339.79,99,19,36.8
"06 Feb, 2025",01:43 PM,40,3000,340.07,99,20,36.7
"06 Feb, 2025",01:43 PM,40,3000,339.86,99,20,36.8
"06 Feb, 2025",01:43 PM,40,3000,339.86,99,20,36.8
"06 Feb, 2025",01:43 PM,40,3000,340.0,99,20,36.9
"06 Feb, 2025",01:43 PM,40,3000,340.09,99,20,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.72,99,20,37.1
"06 Feb, 2025",01:43 PM,40,3000,339.87,99,20,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.83,99,20,36.8
"06 Feb, 2025",01:43 PM,40,3000,339.84,99,20,37.0
"06 Feb, 2025",01:43 PM,40,3000,339.94,99,20,36.8
"06 Feb, 2025",01:43 PM,40,3000,339.96,99,20,36.7
"06 Feb, 2025",01:43 PM,40,3000,340.0,99,20,36.8
"06 Feb, 2025",01:43 PM,40,3000,339.8,98,20,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.91,98,20,36.9
"06 Feb, 2025",01:43 PM,40,3000,339.81,98,20,36.7
"06 Feb, 2025",01:43 PM,40,3000,339.99,98,20,36.5
"06 Feb, 2025",01:43 PM,40,3000,339.74,98,20,36.5
"06 Feb, 2025",01:43 PM,40,3000,339.96,98,20,36.5
"06 Feb, 2025",01:43 PM,40,3000,340.05,98,20,36.3
"06 Feb, 2025",01:43 PM,40,3000,340.09,98,19,36.4
"06 Feb, 2025",01:43 PM,40,3000,339.91,98,19,36.5
"06 Feb, 2025",01:43 PM,40,3000,339.74,98,19,36.6
"06 Feb, 2025",01:43 PM,40,3000,339.73,98,19,36.6
"06 Feb, 2025",01:43 PM,40,3000,339.89,98,19,36.4
"06 Feb, 2025",01:43 PM,40,3000,339.78,98,19,36.4
"06 Feb, 2025",01:43 PM,40,3000,339.96,98,20,36.2
"06 Feb, 2025",01:43 PM,40,3000,340.04,98,19,36.3
"06 Feb, 2025",01:43 PM,40,3000,339.92,98,20,36.2
"06 Feb, 2025",01:43 PM,40,3000,340.1,98,19,36.2
"06 Feb, 2025",01:43 PM,40,3000,340.01,98,19,36.1
"06 Feb, 2025",01:43 PM,40,3000,340.09,98,20,36.3
"06 Feb, 2025",01:43 PM,40,3000,339.86,98,20,36.4
"06 Feb, 2025",01:43 PM,40,3000,339.71,98,20,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.73,98,20,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.87,98,20,36.5
"06 Feb, 2025",01:44 PM,40,3000,340.02,98,20,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.84,98,20,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.95,98,20,36.3
"06 Feb, 2025",01:44 PM,40,3000,340.01,98,20,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.87,98,20,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.87,98,20,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.76,98,20,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.84,98,20,36.3
"06 Feb, 2025",01:44 PM,40,3000,340.0,98,20,36.4
"06 Feb, 2025",01:44 PM,40,3000,340.08,98,20,36.3
"06 Feb, 2025",01:44 PM,40,3000,339.82,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.94,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.81,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.99,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.72,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.84,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.97,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.77,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.89,98,22,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.84,98,22,36.8
"06 Feb, 2025",01:44 PM,40,3000,340.02,98,22,36.7
"06 Feb, 2025",01:44 PM,40,3000,339.79,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.97,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.99,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.97,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,339.87,98,21,36.6
"06 Feb, 2025",01:44 PM,40,3000,340.08,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.99,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,340.05,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,339.85,98,21,36.8
"06 Feb, 2025",01:44 PM,40,3000,339.75,98,21,36.8
"06 Feb, 2025",01:44 PM,40,3000,339.83,98,21,36.8
"06 Feb, 2025",01:44 PM,40,3000,339.99,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,339.7,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,339.81,98,21,36.9
"06 Feb, 2025",01:44 PM,40,3000,340.07,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,340.01,98,21,36.7
"06 Feb, 2025",01:44 PM,40,3000,339.88,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.71,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.84,98,21,36.2
"06 Feb, 2025",01:44 PM,40,3000,339.83,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,340.06,98,22,36.2
"06 Feb, 2025",01:44 PM,40,3000,339.73,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,340.02,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,340.06,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,340.03,98,22,36.4
"06 Feb, 2025",01:44 PM,40,3000,340.04,98,21,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.83,98,22,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.78,98,22,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.9,98,22,36.2
"06 Feb, 2025",01:44 PM,40,3000,340.02,98,22,36.3
"06 Feb, 2025",01:44 PM,40,3000,339.83,98,21,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.81,98,22,36.5
"06 Feb, 2025",01:44 PM,40,3000,339.97,98,22,36.4
"06 Feb, 2025",01:44 PM,40,3000,339.72,98,22,36.2
"06 Feb, 2025",01:44 PM,40,3000,340.08,98,22,36.2
"06 Feb, 2025",01:44 PM,40,3000,339.77,98,21,36.0
"06 Feb, 2025",01:44 PM,40,3000,339.99,98,21,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.76,98,21,36.1
"06 Feb, 2025",01:45 PM,40,3000,340.06,98,20,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.93,98,21,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.99,98,21,36.1
"06 Feb, 2025",01:45 PM,40,3000,339.87,98,21,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.97,98,21,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.88,98,21,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.88,98,21,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.86,98,21,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.96,98,21,35.9
"06 Feb, 2025",01:45 PM,40,3000,340.07,98,20,36.0
"06 Feb, 2025",01:45 PM,40,3000,339.96,98,20,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.74,98,21,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.89,98,21,35.7
"06 Feb, 2025",01:45 PM,40,3000,340.01,98,21,35.8
"06 Feb, 2025",01:45 PM,40,3000,340.01,98,21,35.6
"06 Feb, 2025",01:45 PM,40,3000,340.07,98,22,35.5
"06 Feb, 2025",01:45 PM,40,3000,339.93,98,22,35.6
"06 Feb, 2025",01:45 PM,40,3000,339.7,98,22,35.7
"06 Feb, 2025",01:45 PM,40,3000,340.08,98,22,35.9
"06 Feb, 2025",01:45 PM,40,3000,340.04,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.9,98,22,36.0
"06 Feb, 2025",01:45 PM,40,3000,339.85,98,22,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.91,98,22,35.7
"06 Feb, 2025",01:45 PM,40,3000,340.06,98,22,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.72,98,22,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.92,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,340.07,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.87,98,23,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.8,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.8,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.94,98,23,36.1
"06 Feb, 2025",01:45 PM,40,3000,339.91,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.86,98,22,35.8
"06 Feb, 2025",01:45 PM,40,3000,340.02,98,22,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.75,98,22,36.0
"06 Feb, 2025",01:45 PM,40,3000,339.97,98,22,36.0
"06 Feb, 2025",01:45 PM,40,3000,340.0,98,23,36.1
"06 Feb, 2025",01:45 PM,40,3000,339.79,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.87,98,23,35.8
"06 Feb, 2025",01:45 PM,40,3000,340.05,98,23,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.92,98,23,35.5
"06 Feb, 2025",01:45 PM,40,3000,339.94,98,23,35.5
"06 Feb, 2025",01:45 PM,40,3000,340.0,98,23,35.6
"06 Feb, 2025",01:45 PM,40,3000,340.0,98,23,35.7
"06 Feb, 2025",01:45 PM,40,3000,340.05,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,340.08,98,24,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.85,98,24,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.85,98,24,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.75,98,24,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.85,98,24,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.85,98,24,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.83,98,24,35.8
"06 Feb, 2025",01:45 PM,40,3000,340.03,98,24,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.77,98,24,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.71,98,23,35.9
"06 Feb, 2025",01:45 PM,40,3000,339.91,98,23,35.7
"06 Feb, 2025",01:45 PM,40,3000,339.83,98,23,35.8
"06 Feb, 2025",01:45 PM,40,3000,339.78,98,24,35.6
"06 Feb, 2025",01:45 PM,40,3000,339.76,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.87,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.8,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.85,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.83,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.87,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.83,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,340.01,98,21,35.7
"06 Feb, 2025",01:46 PM,40,3000,339.93,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,340.01,98,22,35.7
"06 Feb, 2025",01:46 PM,40,3000,339.88,98,22,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.69,98,22,35.4
"06 Feb, 2025",01:46 PM,40,3000,340.01,98,22,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.72,98,22,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.92,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.99,98,23,35.6
"06 Feb, 2025",01:46 PM,40,3000,339.86,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.77,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.82,98,22,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.83,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,340.0,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,340.04,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,340.09,98,22,35.3
"06 Feb, 2025",01:46 PM,40,3000,340.05,98,22,35.2
"06 Feb, 2025",01:46 PM,40,3000,340.04,98,23,35.1
"06 Feb, 2025",01:46 PM,40,3000,339.87,98,23,35.2
"06 Feb, 2025",01:46 PM,40,3000,339.72,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,339.86,98,23,35.2
"06 Feb, 2025",01:46 PM,40,3000,339.86,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,340.04,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,340.0,98,23,35.5
"06 Feb, 2025",01:46 PM,40,3000,339.78,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,340.04,98,23,35.4
"06 Feb, 2025",01:46 PM,40,3000,339.71,98,23,35.3
"06 Feb, 2025",01:46 PM,40,3000,340.08,98,22,35.4
